Date,Time,TCode,Altitude,Latitude,Longitude
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.67589951,-79.40460205
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.67670059,-79.40473938
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.67758942,-79.40490723
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.67824173,-79.40499878
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.6786499,-79.40512085
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68061066,-79.40544128
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68180847,-79.40563202
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68254089,-79.40579987
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68331146,-79.40590668
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68400955,-79.40602875
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68434143,-79.40608215
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.685009,-79.40619659
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68624878,-79.40643311
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68653107,-79.40648651
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68743896,-79.40666199
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68783188,-79.40673065
7/23/2017,2017-07-23 19:57:20+0000,A7D1EE,3600,35.68964005,-79.40705872
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68457031,-79.41368103
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68383026,-79.41181183
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68358994,-79.41127777
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68280029,-79.40917969
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68262863,-79.40878296
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68178177,-79.40660858
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68164063,-79.40625763
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68130112,-79.40545654
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68098068,-79.40460205
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4200,35.68066025,-79.40380096
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4100,35.67937851,-79.40054321
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4100,35.67903137,-79.39954376
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4100,35.67874908,-79.39884186
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4100,35.67842865,-79.39790344
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4100,35.67810059,-79.39692688
7/23/2017,2017-07-23 19:57:20+0000,A7FA3E,4100,35.67790985,-79.39649963
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4900,34.04439163,-84.01380157
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4875,34.04333115,-84.0133667
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4875,34.04220963,-84.0128479
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4875,34.04122925,-84.01251221
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4850,34.04018021,-84.01206207
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4850,34.0392189,-84.01167297
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4850,34.03815842,-84.01125336
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4850,34.03741074,-84.01096344
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4850,34.0363884,-84.01051331
4/21/2017,2017-04-21 01:08:00+0000,A3E4F7,4850,34.03554916,-84.01016235
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04841995,-84.00578308
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04804993,-84.00644684
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04790878,-84.00668335
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04745102,-84.00746155
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04718018,-84.00797272
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04705048,-84.00821686
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04676819,-84.00881195
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04636002,-84.00953674
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.04621887,-84.00981903
4/21/2017,2017-04-21 01:08:00+0000,A7BFE9,4400,34.0460701,-84.01010895
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05332947,-78.92263031
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.0537796,-78.92273712
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05434036,-78.92308807
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05479813,-78.92343903
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05550003,-78.92362213
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05607986,-78.9239502
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05651855,-78.92414093
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05685043,-78.92431641
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05744934,-78.92463684
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05831909,-78.92498016
4/21/2017,2017-04-21 12:13:20+0000,A1EF54,4500,36.05842972,-78.92495728
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,4975,36.05339813,-78.93126678
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5000,36.0536499,-78.93087006
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5025,36.05451965,-78.92938995
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5025,36.05493927,-78.92870331
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5050,36.0557785,-78.92736053
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5050,36.05638123,-78.92636871
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5075,36.05699158,-78.92536926
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5075,36.05768967,-78.92420197
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5075,36.05799866,-78.92372131
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5075,36.05858994,-78.92275238
4/21/2017,2017-04-21 12:13:20+0000,ADFE55,5050,36.05913162,-78.92186737
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.05842972,-78.92495728
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.05907822,-78.92530823
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.05982971,-78.92549896
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06005859,-78.92572021
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06069946,-78.92584229
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06156921,-78.92617798
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06201935,-78.9261322
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06272125,-78.92630768
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06293869,-78.92635345
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06380844,-78.92652893
4/21/2017,2017-04-21 12:13:30+0000,A1EF54,4500,36.06444168,-78.92665863
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,5025,36.05997086,-78.92046356
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,5025,36.06055832,-78.91954041
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,5000,36.06108856,-78.91864777
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,5000,36.06188965,-78.91737366
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,4975,36.06243896,-78.91642761
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,4975,36.06317902,-78.91519928
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,4975,36.06354904,-78.91461945
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,4975,36.06415939,-78.91356659
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,4950,36.06481934,-78.9124527
4/21/2017,2017-04-21 12:13:30+0000,ADFE55,4950,36.06541824,-78.91158295
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,3100,35.95711136,-78.6831665
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,3075,35.95671844,-78.68431854
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,3050,35.95647049,-78.68499756
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,3025,35.95624161,-78.68556976
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2950,35.95555115,-78.68791962
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2925,35.95526886,-78.6891098
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2925,35.95513916,-78.68958282
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2900,35.95500183,-78.69032288
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2875,35.9547081,-78.6914978
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2800,35.95439148,-78.69326019
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2775,35.95418167,-78.69454956
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2725,35.95397186,-78.69570923
4/21/2017,2017-04-21 18:08:20+0000,A40CDF,2675,35.95381165,-78.69677734
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.96379089,-78.67520905
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.96324158,-78.67584229
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.96278,-78.67640686
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,2000,35.9622612,-78.67700958
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.96178055,-78.67767334
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,2000,35.96123123,-78.67823792
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.96035004,-78.67935181
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.96007919,-78.67973328
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.95925903,-78.6806488
4/21/2017,2017-04-21 18:08:20+0000,A9C4FF,1975,35.9589386,-78.68110657
7/29/2017,2017-07-29 23:10:00+0000,AC971C,7425,34.39635849,-83.38398743
7/29/2017,2017-07-29 23:10:00+0000,AC971C,7425,34.39587021,-83.3837738
7/29/2017,2017-07-29 23:10:00+0000,AC971C,7400,34.39403152,-83.38308716
7/29/2017,2017-07-29 23:10:00+0000,AC9E8A,7525,34.40880966,-83.39045715
7/29/2017,2017-07-29 23:10:00+0000,AC9E8A,7525,34.40116882,-83.38760376
7/29/2017,2017-07-29 23:10:00+0000,AC9E8A,7525,34.3995018,-83.38697052
7/29/2017,2017-07-29 23:10:00+0000,AC9E8A,7525,34.39931107,-83.38686371
7/29/2017,2017-07-29 23:10:00+0000,AC9E8A,7525,34.39889145,-83.38668823
7/29/2017,2017-07-29 23:13:40+0000,AC971C,7050,34.27999878,-83.33970642
7/29/2017,2017-07-29 23:13:40+0000,AC9E8A,6925,34.28525925,-83.34329224
7/29/2017,2017-07-29 23:13:40+0000,AC9E8A,6925,34.28501892,-83.34320068
7/29/2017,2017-07-29 23:13:40+0000,AC9E8A,6900,34.28451157,-83.34303284
7/29/2017,2017-07-29 23:13:40+0000,AC9E8A,6850,34.28087997,-83.34171295
7/29/2017,2017-07-29 23:13:40+0000,AC9E8A,6850,34.28018188,-83.34143066
5/27/2017,2017-05-27 19:17:50+0000,A1342E,1300,33.97293091,-83.974617
5/27/2017,2017-05-27 19:17:50+0000,A1342E,1300,33.97269821,-83.97505951
5/27/2017,2017-05-27 19:17:50+0000,A6AD5E,1200,33.97135925,-83.97714996
5/27/2017,2017-05-27 19:17:50+0000,A6AD5E,1200,33.971241,-83.97731018
5/27/2017,2017-05-27 19:17:50+0000,A6AD5E,1300,33.97092056,-83.97786713
5/27/2017,2017-05-27 19:18:10+0000,A1342E,1400,33.96958923,-83.97972107
5/27/2017,2017-05-27 19:18:10+0000,A1342E,1400,33.96921921,-83.97994232
5/27/2017,2017-05-27 19:18:10+0000,A1342E,1500,33.96886063,-83.98011017
5/27/2017,2017-05-27 19:18:10+0000,A1342E,1500,33.9684906,-83.98027802
5/27/2017,2017-05-27 19:18:10+0000,A6AD5E,1400,33.96532822,-83.98078156
5/27/2017,2017-05-27 19:18:10+0000,A6AD5E,1500,33.96419144,-83.98034668
5/27/2017,2017-05-27 19:18:10+0000,A6AD5E,1500,33.96377182,-83.9801178
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59217834,-79.24353027
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59347153,-79.24140167
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59434891,-79.23993683
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59479141,-79.23928833
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59589005,-79.23745728
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59677124,-79.23596954
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.5970993,-79.23544312
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59793854,-79.23410034
5/25/2017,2017-05-25 17:00:10+0000,A4AB2C,9400,35.59915161,-79.23210907
5/25/2017,2017-05-25 17:00:10+0000,A5F383,8800,35.59630966,-79.23661041
5/25/2017,2017-05-25 17:00:10+0000,A5F383,8800,35.59608078,-79.23673248
5/25/2017,2017-05-25 17:00:10+0000,A5F383,8800,35.59552002,-79.2370224
5/25/2017,2017-05-25 17:00:10+0000,A5F383,8800,35.5946312,-79.23754883
5/25/2017,2017-05-25 17:00:10+0000,A5F383,8800,35.59370041,-79.23802185
5/25/2017,2017-05-25 17:00:10+0000,A5F383,8800,35.59249878,-79.23866272
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4250,33.97109985,-84.06961823
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4225,33.97063828,-84.06890106
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4225,33.97014999,-84.06806946
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96990967,-84.06771851
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96949005,-84.06710052
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4175,33.96823883,-84.06543732
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4175,33.96799088,-84.06513977
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4175,33.96715927,-84.06430054
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4175,33.96646881,-84.0637207
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4175,33.96615982,-84.0634613
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4175,33.96509933,-84.06278992
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96446991,-84.06246185
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96419144,-84.06234741
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96318054,-84.06195068
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96250916,-84.0617218
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96171951,-84.06150055
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.96092987,-84.06131744
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.95949173,-84.06096649
7/13/2017,2017-07-13 21:41:00+0000,A0206D,4200,33.95911026,-84.06088257
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96260071,-84.06607056
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96340179,-84.06549072
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96474838,-84.06446075
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96509933,-84.0642395
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96693039,-84.06285858
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96759033,-84.06234741
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96823883,-84.06188965
7/13/2017,2017-07-13 21:41:00+0000,ACDC25,3300,33.96931076,-84.06108856
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5100,33.99544907,-84.27461243
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5200,33.99504852,-84.27262878
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5200,33.99489975,-84.2720871
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5200,33.99472046,-84.27113342
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5200,33.99449158,-84.26985168
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5200,33.99444962,-84.2696228
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5300,33.99357986,-84.26490784
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5300,33.99348068,-84.26457977
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5300,33.99332809,-84.26358795
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5300,33.99304962,-84.2623291
7/15/2017,2017-07-15 13:17:00+0000,A2A4BB,5300,33.99298096,-84.26200104
7/15/2017,2017-07-15 13:17:00+0000,AB56A9,4625,33.99581909,-84.27858734
7/15/2017,2017-07-15 13:17:00+0000,AB56A9,4750,33.99966049,-84.27825165
7/15/2017,2017-07-15 13:17:00+0000,AB56A9,4750,34.00030899,-84.27813721
7/15/2017,2017-07-15 13:17:00+0000,AB56A9,4775,34.00107956,-84.27796936
7/15/2017,2017-07-15 13:17:00+0000,AB56A9,4800,34.00144959,-84.27786255
7/15/2017,2017-07-15 14:22:20+0000,A7FB76,1225,33.97512817,-83.97091675
7/15/2017,2017-07-15 14:22:20+0000,A7FB76,1225,33.97512817,-83.97119904
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1400,33.9758606,-83.97522736
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1400,33.97600937,-83.9756012
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1400,33.97661972,-83.97679901
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1400,33.97671127,-83.97696686
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1400,33.97705078,-83.9774704
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1400,33.97723007,-83.97775269
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1500,33.97750854,-83.97808838
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1500,33.97764969,-83.97825623
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1500,33.97834015,-83.97902679
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1500,33.97848129,-83.9792099
7/15/2017,2017-07-15 14:22:20+0000,A9E737,1500,33.97898865,-83.97960663
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1350,33.97531128,-83.9749527
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1375,33.97536087,-83.97519684
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1400,33.97549057,-83.97595978
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1450,33.97600937,-83.97749329
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1450,33.9762001,-83.97799683
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1450,33.97629166,-83.97823334
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1500,33.97663879,-83.97892761
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1550,33.97726822,-83.97988892
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1575,33.97792053,-83.98072815
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1600,33.97875977,-83.98161316
7/15/2017,2017-07-15 14:22:40+0000,A7FB76,1625,33.97948074,-83.98223877
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1500,33.98011017,-83.98046112
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1500,33.98048019,-83.9806366
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1600,33.98085022,-83.98081207
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1600,33.98117828,-83.98097992
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1600,33.98226929,-83.98139954
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1600,33.98368835,-83.9817276
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1700,33.98487854,-83.98184967
7/15/2017,2017-07-15 14:22:40+0000,A9E737,1700,33.98545837,-83.98190308
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1625,33.9798317,-83.98246765
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1675,33.98075867,-83.98314667
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1675,33.98117065,-83.98336029
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1700,33.98157883,-83.98364258
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1700,33.98181152,-83.98374939
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1750,33.98368835,-83.98458862
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1775,33.98455811,-83.98487091
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1825,33.98662186,-83.98548889
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1850,33.98709106,-83.98555756
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1875,33.98815918,-83.98578644
7/15/2017,2017-07-15 14:23:00+0000,A7FB76,1875,33.98834991,-83.98578644
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1700,33.98756027,-83.98200989
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1800,33.98812866,-83.98200989
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1800,33.98826981,-83.98200989
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1800,33.98886108,-83.98200989
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1800,33.98904037,-83.98200989
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1800,33.98973084,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1800,33.9899292,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99068832,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99110031,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99147034,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99169922,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99219894,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99274826,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.992939,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,1900,33.99348068,-83.98207092
7/15/2017,2017-07-15 14:23:00+0000,A9E737,2000,33.99417114,-83.98200989
7/15/2017,2017-07-15 14:23:00+0000,A9E737,2000,33.99481964,-83.98200989
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,1900,33.98908997,-83.98593903
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,1925,33.98958969,-83.98599243
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,1925,33.99005127,-83.98605347
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,1975,33.99108887,-83.98612976
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,1975,33.99137878,-83.98616028
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2025,33.99258041,-83.98623657
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2025,33.99309921,-83.98623657
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2050,33.99361038,-83.98623657
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2050,33.99378967,-83.98623657
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2050,33.99425888,-83.98622131
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2075,33.99514008,-83.98623657
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2075,33.99536133,-83.98622131
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2100,33.99608994,-83.98622131
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2100,33.99634933,-83.9861908
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2125,33.99715042,-83.98616028
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2150,33.99821854,-83.98606873
7/15/2017,2017-07-15 14:23:20+0000,A7FB76,2175,33.99866104,-83.98605347
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2000,33.99523926,-83.98194885
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2000,33.99559021,-83.98190308
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2000,33.99597931,-83.98190308
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2000,33.99617004,-83.98190308
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2000,33.99676895,-83.98178101
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,33.99755859,-83.98166656
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,33.99802017,-83.98162079
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,33.99866104,-83.98150635
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,33.99887085,-83.98149109
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,33.99943924,-83.98139954
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00003052,-83.98126984
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00064087,-83.98114777
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00104141,-83.98101044
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00143051,-83.98091888
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00181961,-83.98078156
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00226974,-83.98069
7/15/2017,2017-07-15 14:23:20+0000,A9E737,2100,34.00259018,-83.98061371
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2175,33.99914932,-83.98602295
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2175,33.99938965,-83.98599243
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2200,34.00011826,-83.98593903
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2225,34.00075912,-83.98587799
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2225,34.00127029,-83.98583221
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2250,34.00181961,-83.98577118
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2250,34.00259018,-83.985672
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2275,34.00350952,-83.98560333
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2275,34.00399017,-83.98549652
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2300,34.00479126,-83.98542786
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2325,34.00566101,-83.98532104
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2325,34.00613022,-83.98526764
7/15/2017,2017-07-15 14:23:40+0000,A7FB76,2350,34.00669098,-83.98516083
